ctg11634	559292	strain	Saccharomyces cerevisiae S288C	1	1	1	1.000
ctg11637	543	family	Enterobacteriaceae	23	22	13	0.550
ctg11635	4890	phylum	Ascomycota	4	4	2	0.500
ctg11636	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg11643	32523	clade	Tetrapoda	2	2	1	0.910
ctg11646	7227	species	Drosophila melanogaster	2	2	2	1.000
ctg11647	33392	cohort	Endopterygota	1	1	1	1.000
ctg11650	32523	clade	Tetrapoda	1	1	1	1.000
ctg11653	1883	genus	Streptomyces	2	2	1	0.960
ctg11654	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11656	32523	clade	Tetrapoda	1	1	1	1.000
ctg11655	1236	class	Gammaproteobacteria	8	7	6	0.860
ctg11658	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11665	1	no rank	root	1	1	1	1.000
ctg11666	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11667	2759	superkingdom	Eukaryota	1	1	1	1.000
ctg11668	32523	clade	Tetrapoda	2	2	1	0.910
ctg11669	131567	no rank	cellular organisms	1	1	1	1.000
ctg11670	32523	clade	Tetrapoda	1	1	1	1.000
ctg11671	33392	cohort	Endopterygota	1	1	1	1.000
ctg11673	1	no rank	root	1	1	1	1.000
ctg11672	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11677	2759	superkingdom	Eukaryota	3	3	2	0.670
ctg11682	33213	clade	Bilateria	2	2	1	0.650
ctg11680	33392	cohort	Endopterygota	1	1	1	1.000
ctg11683	186534	family	Caulimoviridae	1	1	1	1.000
ctg11681	4890	phylum	Ascomycota	2	2	1	0.500
ctg11687	0	no rank	unclassified	1	0	0	0.000
ctg11694	33213	clade	Bilateria	3	3	2	0.670
ctg11696	33154	clade	Opisthokonta	1	1	1	1.000
ctg11685	8355	species	Xenopus laevis	2	2	1	0.500
ctg11698	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11695	8355	species	Xenopus laevis	1	1	1	1.000
ctg11700	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg11702	8355	species	Xenopus laevis	1	1	1	1.000
ctg11703	4890	phylum	Ascomycota	4	4	2	0.500
ctg11704	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg11701	2759	superkingdom	Eukaryota	1	1	1	1.000
ctg11706	1	no rank	root	1	1	1	1.000
ctg11708	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11699	1224	phylum	Proteobacteria	8	8	6	0.750
ctg11709	1	no rank	root	1	1	1	1.000
ctg11711	4890	phylum	Ascomycota	4	4	3	0.670
ctg11714	8355	species	Xenopus laevis	1	1	1	1.000
ctg11712	32523	clade	Tetrapoda	3	3	2	0.670
ctg11713	33154	clade	Opisthokonta	1	1	1	1.000
ctg11716	314146	superorder	Euarchontoglires	1	1	1	1.000
ctg11715	33392	cohort	Endopterygota	1	1	1	1.000
ctg11718	32523	clade	Tetrapoda	2	1	1	1.000
ctg11719	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11722	1	no rank	root	1	1	1	1.000
ctg11721	284812	strain	Schizosaccharomyces pombe 972h-	3	3	2	0.670
ctg11724	8355	species	Xenopus laevis	2	2	1	0.500
ctg11725	32523	clade	Tetrapoda	1	1	1	1.000
ctg11729	33392	cohort	Endopterygota	1	1	1	1.000
ctg11731	7227	species	Drosophila melanogaster	2	2	2	1.000
ctg11730	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg11734	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg11735	286	genus	Pseudomonas	16	15	11	0.710
ctg11737	314146	superorder	Euarchontoglires	1	1	1	1.000
ctg11738	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11741	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11744	33392	cohort	Endopterygota	1	1	1	1.000
ctg11746	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11749	33392	cohort	Endopterygota	3	3	2	0.670
ctg11750	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11748	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg11751	33392	cohort	Endopterygota	1	1	1	1.000
ctg11754	8355	species	Xenopus laevis	1	1	1	1.000
ctg11753	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11755	7227	species	Drosophila melanogaster	2	2	1	0.930
ctg11760	153135	genus	Gammaretrovirus	1	1	1	1.000
ctg11761	32523	clade	Tetrapoda	1	1	1	1.000
ctg11762	1	no rank	root	1	1	1	1.000
ctg11763	33154	clade	Opisthokonta	4	4	3	0.960
ctg11768	8355	species	Xenopus laevis	1	1	1	1.000
ctg11770	1	no rank	root	1	1	1	1.000
ctg11766	2759	superkingdom	Eukaryota	4	4	4	1.000
ctg11769	32523	clade	Tetrapoda	1	1	1	1.000
ctg11777	2759	superkingdom	Eukaryota	10	10	10	1.000
split1_split0_ctg11784	543	family	Enterobacteriaceae	26	26	22	0.880
split36_ctg11784	562	species	Escherichia coli	52	52	33	0.630
ctg11789	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg11783	33392	cohort	Endopterygota	2	2	2	1.000
ctg11786	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11790	32523	clade	Tetrapoda	1	1	1	1.000
ctg11791	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11794	1	no rank	root	1	1	1	1.000
ctg11792	7227	species	Drosophila melanogaster	4	4	4	1.000
ctg11798	1	no rank	root	1	1	1	1.000
ctg11801	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11802	33392	cohort	Endopterygota	1	1	1	1.000
ctg11800	8355	species	Xenopus laevis	1	1	1	1.000
ctg11803	33154	clade	Opisthokonta	1	1	1	1.000
ctg11806	33154	clade	Opisthokonta	1	1	1	1.000
ctg11809	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11811	2759	superkingdom	Eukaryota	4	4	3	0.670
ctg11812	1	no rank	root	1	1	1	1.000
ctg11810	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11808	2759	superkingdom	Eukaryota	10	10	10	1.000
ctg11813	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg11816	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11817	32523	clade	Tetrapoda	2	2	1	0.920
ctg11820	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11822	1279	genus	Staphylococcus	1	1	1	1.000
ctg11823	543	family	Enterobacteriaceae	30	30	19	0.600
ctg11825	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11826	32523	clade	Tetrapoda	1	1	1	1.000
ctg11821	1	no rank	root	1	1	1	1.000
ctg11827	32523	clade	Tetrapoda	5	5	5	1.000
ctg11829	4890	phylum	Ascomycota	1	1	1	1.000
split0_ctg11830	1236	class	Gammaproteobacteria	16	16	13	0.810
split8_ctg11830	136843	species group	Pseudomonas fluorescens group	3	3	2	0.670
ctg11831	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11832	7227	species	Drosophila melanogaster	2	2	2	1.000
ctg11828	1	no rank	root	1	1	1	1.000
ctg11833	1	no rank	root	1	1	1	1.000
ctg11835	314146	superorder	Euarchontoglires	2	2	1	0.940
ctg11834	8355	species	Xenopus laevis	2	2	2	1.000
ctg11838	1	no rank	root	2	2	2	1.000
ctg11839	1	no rank	root	1	1	1	1.000
ctg11841	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11843	32523	clade	Tetrapoda	1	1	1	1.000
ctg11848	32523	clade	Tetrapoda	1	1	1	1.000
ctg11857	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11858	1206794	clade	Ecdysozoa	3	3	2	0.670
ctg11860	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg11865	33392	cohort	Endopterygota	1	1	1	1.000
ctg11863	1	no rank	root	1	1	1	1.000
ctg11868	1	no rank	root	2	2	2	1.000
ctg11870	33392	cohort	Endopterygota	1	1	1	1.000
ctg11876	1	no rank	root	1	1	1	1.000
ctg11879	32523	clade	Tetrapoda	1	1	1	1.000
ctg11878	2759	superkingdom	Eukaryota	5	5	5	1.000
ctg11880	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11877	33392	cohort	Endopterygota	1	1	1	1.000
ctg11883	8355	species	Xenopus laevis	3	3	2	0.670
ctg11887	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11886	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000
ctg11892	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000
ctg11890	33154	clade	Opisthokonta	1	1	1	1.000
ctg11893	543	family	Enterobacteriaceae	44	44	40	0.960
ctg11896	4890	phylum	Ascomycota	2	2	1	0.500
ctg11897	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11902	1	no rank	root	1	1	1	1.000
ctg11900	32523	clade	Tetrapoda	1	1	1	1.000
ctg11903	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg11904	33392	cohort	Endopterygota	2	2	1	0.500
ctg11901	7227	species	Drosophila melanogaster	2	2	1	0.930
ctg11909	33392	cohort	Endopterygota	1	1	1	1.000
ctg11906	131567	no rank	cellular organisms	1	1	1	1.000
ctg11911	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11912	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg11905	4892	order	Saccharomycetales	1	1	1	1.000
ctg11907	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11917	32523	clade	Tetrapoda	1	1	1	1.000
ctg11919	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11920	186534	family	Caulimoviridae	1	1	1	1.000
ctg11922	32523	clade	Tetrapoda	1	1	1	1.000
ctg11921	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11926	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11925	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11927	10090	species	Mus musculus	1	1	1	1.000
ctg11932	33392	cohort	Endopterygota	1	1	1	1.000
ctg11931	33392	cohort	Endopterygota	2	2	1	0.500
ctg11934	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11935	2759	superkingdom	Eukaryota	3	3	2	0.670
ctg11937	32523	clade	Tetrapoda	2	2	1	0.960
ctg11938	1	no rank	root	2	2	2	1.000
ctg11940	8355	species	Xenopus laevis	1	1	1	1.000
ctg11942	32523	clade	Tetrapoda	2	2	1	0.930
ctg11944	32523	clade	Tetrapoda	1	1	1	1.000
ctg11945	33154	clade	Opisthokonta	1	1	1	1.000
ctg11948	8355	species	Xenopus laevis	1	1	1	1.000
ctg11947	33392	cohort	Endopterygota	1	1	1	1.000
ctg11952	33392	cohort	Endopterygota	2	2	2	1.000
ctg11954	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11956	716545	clade	saccharomyceta	1	1	1	1.000
ctg11955	8355	species	Xenopus laevis	1	1	1	1.000
ctg11959	32523	clade	Tetrapoda	1	1	1	1.000
ctg11962	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11969	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11972	8355	species	Xenopus laevis	1	1	1	1.000
ctg11974	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11976	32523	clade	Tetrapoda	2	1	1	1.000
ctg11978	32523	clade	Tetrapoda	1	1	1	1.000
ctg11977	1678	genus	Bifidobacterium	1	1	1	1.000
ctg11981	2759	superkingdom	Eukaryota	1	1	1	1.000
ctg11975	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg11982	2759	superkingdom	Eukaryota	1	1	1	1.000
ctg11984	543	family	Enterobacteriaceae	20	20	11	0.530
ctg11983	7227	species	Drosophila melanogaster	2	2	1	0.980
ctg11986	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg11990	1	no rank	root	3	3	3	1.000
ctg11989	32523	clade	Tetrapoda	1	1	1	1.000
ctg11992	33154	clade	Opisthokonta	2	2	2	1.000
ctg11991	8355	species	Xenopus laevis	1	1	1	1.000
ctg11993	3702	species	Arabidopsis thaliana	2	2	1	0.500
ctg11994	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000
ctg11997	32523	clade	Tetrapoda	1	1	1	1.000
ctg12000	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12001	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12006	32523	clade	Tetrapoda	1	1	1	1.000
ctg12003	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12010	8355	species	Xenopus laevis	1	1	1	1.000
ctg12012	33213	clade	Bilateria	4	4	2	0.660
ctg12005	8355	species	Xenopus laevis	2	2	1	0.500
ctg12016	7227	species	Drosophila melanogaster	2	2	2	1.000
ctg12015	33392	cohort	Endopterygota	1	1	1	1.000
ctg12017	7227	species	Drosophila melanogaster	2	2	2	1.000
ctg12020	1	no rank	root	1	1	1	1.000
ctg12021	2759	superkingdom	Eukaryota	5	5	5	1.000
ctg12023	33392	cohort	Endopterygota	1	1	1	1.000
ctg12018	7227	species	Drosophila melanogaster	2	2	1	0.990
ctg12028	8355	species	Xenopus laevis	1	1	1	1.000
ctg12029	1	no rank	root	1	1	1	1.000
ctg12032	33154	clade	Opisthokonta	3	3	3	1.000
ctg12033	7227	species	Drosophila melanogaster	2	2	2	1.000
ctg12034	33213	clade	Bilateria	3	3	2	0.910
ctg12036	8355	species	Xenopus laevis	1	1	1	1.000
ctg12031	1236	class	Gammaproteobacteria	31	29	21	0.720
ctg12038	32523	clade	Tetrapoda	1	1	1	1.000
ctg12040	1	no rank	root	1	1	1	1.000
ctg12042	314146	superorder	Euarchontoglires	1	1	1	1.000
ctg12043	559292	strain	Saccharomyces cerevisiae S288C	1	1	1	1.000
ctg12045	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12050	33154	clade	Opisthokonta	1	1	1	1.000
ctg12053	1236	class	Gammaproteobacteria	7	7	5	0.670
ctg12058	272623	strain	Lactococcus lactis subsp. lactis Il1403	18	18	10	0.620
ctg12057	7227	species	Drosophila melanogaster	2	2	2	1.000
ctg12065	1224	phylum	Proteobacteria	8	7	4	0.570
ctg12068	33392	cohort	Endopterygota	1	1	1	1.000
ctg12070	33392	cohort	Endopterygota	3	3	2	0.670
ctg12073	11970	species	Woolly monkey sarcoma virus	1	1	1	1.000
ctg12075	284812	strain	Schizosaccharomyces pombe 972h-	3	3	2	0.560
ctg12078	543	family	Enterobacteriaceae	42	42	35	0.840
ctg12080	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12081	32523	clade	Tetrapoda	1	1	1	1.000
ctg12082	8355	species	Xenopus laevis	2	2	1	0.500
ctg12084	33154	clade	Opisthokonta	1	1	1	1.000
ctg12085	0	no rank	unclassified	1	0	0	0.000
ctg12086	33154	clade	Opisthokonta	2	2	2	1.000
ctg12087	543	family	Enterobacteriaceae	29	29	16	0.600
ctg12090	32523	clade	Tetrapoda	3	3	1	0.840
ctg12089	33392	cohort	Endopterygota	2	2	2	1.000
ctg12088	33154	clade	Opisthokonta	2	2	2	1.000
ctg12094	1	no rank	root	1	1	1	1.000
ctg12099	32523	clade	Tetrapoda	1	1	1	1.000
ctg12103	33392	cohort	Endopterygota	2	2	2	1.000
split1_split0_ctg12092	573	species	Klebsiella pneumoniae	2	2	1	0.500
split2_split0_ctg12092	1236	class	Gammaproteobacteria	3	3	2	0.670
split10_ctg12092	160488	strain	Pseudomonas putida KT2440	1	1	1	1.000
ctg12108	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12109	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12110	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12106	33154	clade	Opisthokonta	1	1	1	1.000
ctg12114	8355	species	Xenopus laevis	1	1	1	1.000
ctg12115	32523	clade	Tetrapoda	2	2	1	0.500
ctg12116	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg12113	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12118	7227	species	Drosophila melanogaster	2	2	2	1.000
ctg12123	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12124	32523	clade	Tetrapoda	1	1	1	1.000
ctg12127	7227	species	Drosophila melanogaster	2	2	1	0.910
ctg12126	451864	subkingdom	Dikarya	6	6	3	0.660
ctg12130	8355	species	Xenopus laevis	1	1	1	1.000
ctg12129	1236	class	Gammaproteobacteria	14	14	10	0.710
ctg12133	32523	clade	Tetrapoda	1	1	1	1.000
ctg12131	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12134	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12135	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12138	1	no rank	root	1	1	1	1.000
ctg12143	286	genus	Pseudomonas	11	10	5	0.500
ctg12142	5127	species	Fusarium fujikuroi	3	2	1	0.720
ctg12144	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12145	543	family	Enterobacteriaceae	43	43	22	0.620
ctg12148	33392	cohort	Endopterygota	1	1	1	1.000
ctg12149	8355	species	Xenopus laevis	1	1	1	1.000
ctg12150	7227	species	Drosophila melanogaster	2	2	1	0.510
ctg12153	4890	phylum	Ascomycota	1	1	1	1.000
ctg12154	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12157	1	no rank	root	1	1	1	1.000
ctg12155	7227	species	Drosophila melanogaster	2	2	2	1.000
ctg12159	10653	species	Commelina yellow mottle virus	1	1	1	1.000
ctg12163	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg12164	1224	phylum	Proteobacteria	10	9	7	0.830
ctg12168	136843	species group	Pseudomonas fluorescens group	1	1	1	1.000
ctg12169	1	no rank	root	1	1	1	1.000
ctg12176	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12178	32523	clade	Tetrapoda	2	2	1	0.950
ctg12180	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12170	7227	species	Drosophila melanogaster	2	2	2	1.000
ctg12182	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12173	32523	clade	Tetrapoda	1	1	1	1.000
ctg12183	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg12188	131567	no rank	cellular organisms	1	1	1	1.000
ctg12189	8355	species	Xenopus laevis	1	1	1	1.000
ctg12194	8355	species	Xenopus laevis	1	1	1	1.000
ctg12198	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12200	1231361	no rank	unclassified Phikzvirus	1	1	1	1.000
ctg12203	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg12202	32523	clade	Tetrapoda	2	1	1	1.000
ctg12204	33392	cohort	Endopterygota	1	1	1	1.000
ctg12205	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000
ctg12208	8355	species	Xenopus laevis	1	1	1	1.000
ctg12207	33154	clade	Opisthokonta	1	1	1	1.000
ctg12211	1	no rank	root	1	1	1	1.000
ctg12212	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12217	8355	species	Xenopus laevis	1	1	1	1.000
ctg12213	7227	species	Drosophila melanogaster	2	2	1	0.940
ctg12216	1236	class	Gammaproteobacteria	10	9	6	0.670
ctg12220	286	genus	Pseudomonas	15	13	8	0.620
ctg12221	8355	species	Xenopus laevis	2	2	1	0.980
ctg12219	1	no rank	root	1	1	1	1.000
ctg12225	1	no rank	root	1	1	1	1.000
ctg12226	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12228	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg12229	4890	phylum	Ascomycota	2	2	1	0.950
ctg12227	7227	species	Drosophila melanogaster	2	2	1	0.930
ctg12233	8355	species	Xenopus laevis	2	2	1	0.500
ctg12234	32523	clade	Tetrapoda	1	1	1	1.000
ctg12236	33154	clade	Opisthokonta	2	2	2	1.000
ctg12235	286	genus	Pseudomonas	13	12	6	0.500
ctg12238	7227	species	Drosophila melanogaster	2	2	1	0.940
ctg12239	1	no rank	root	1	1	1	1.000
ctg12241	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000
ctg12244	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12240	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg12248	1	no rank	root	1	1	1	1.000
ctg12249	8355	species	Xenopus laevis	2	2	1	0.500
ctg12262	1	no rank	root	1	1	1	1.000
ctg12260	314146	superorder	Euarchontoglires	2	2	1	0.500
ctg12264	4890	phylum	Ascomycota	2	2	1	0.930
ctg12257	33213	clade	Bilateria	4	4	2	0.650
ctg12266	9606	species	Homo sapiens	1	1	1	1.000
ctg12269	32523	clade	Tetrapoda	1	1	1	1.000
ctg12270	1	no rank	root	1	1	1	1.000
ctg12272	33213	clade	Bilateria	2	2	1	0.500
ctg12273	32523	clade	Tetrapoda	1	1	1	1.000
ctg12276	1	no rank	root	1	1	1	1.000
ctg12280	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000
ctg12278	1	no rank	root	1	1	1	1.000
ctg12281	7227	species	Drosophila melanogaster	2	2	1	0.990
ctg12283	7227	species	Drosophila melanogaster	3	3	3	1.000
ctg12282	32523	clade	Tetrapoda	1	1	1	1.000
ctg12284	314146	superorder	Euarchontoglires	1	1	1	1.000
ctg12290	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12289	32523	clade	Tetrapoda	1	1	1	1.000
ctg12288	33213	clade	Bilateria	3	3	2	0.970
ctg12292	2759	superkingdom	Eukaryota	4	4	4	1.000
ctg12298	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12302	284812	strain	Schizosaccharomyces pombe 972h-	3	3	2	0.670
ctg12297	33213	clade	Bilateria	2	2	2	1.000
ctg12308	2759	superkingdom	Eukaryota	4	4	3	0.680
split1_ctg12306	1236	class	Gammaproteobacteria	8	8	5	0.630
split3_ctg12306	286	genus	Pseudomonas	4	4	2	0.500
ctg12310	33392	cohort	Endopterygota	1	1	1	1.000
ctg12313	543	family	Enterobacteriaceae	26	26	26	1.000
ctg12314	32523	clade	Tetrapoda	1	1	1	1.000
ctg12317	4890	phylum	Ascomycota	3	3	2	0.510
ctg12318	32523	clade	Tetrapoda	1	1	1	1.000
ctg12320	32523	clade	Tetrapoda	2	2	1	0.500
ctg12327	32523	clade	Tetrapoda	3	3	2	0.960
ctg12331	314146	superorder	Euarchontoglires	1	1	1	1.000
ctg12330	2759	superkingdom	Eukaryota	6	6	6	1.000
ctg12332	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12329	32523	clade	Tetrapoda	1	1	1	1.000
ctg12333	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12340	7226	species	Drosophila mauritiana	1	1	1	1.000
ctg12342	1	no rank	root	1	1	1	1.000
ctg12343	2759	superkingdom	Eukaryota	2	2	2	1.000
ctg12344	7227	species	Drosophila melanogaster	5	5	2	0.640
ctg12345	32523	clade	Tetrapoda	2	2	1	0.910
ctg12347	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12350	7227	species	Drosophila melanogaster	2	2	2	1.000
ctg12354	32523	clade	Tetrapoda	2	2	1	0.500
ctg12353	314146	superorder	Euarchontoglires	1	1	1	1.000
ctg12352	33154	clade	Opisthokonta	1	1	1	1.000
ctg12358	4890	phylum	Ascomycota	1	1	1	1.000
ctg12356	33392	cohort	Endopterygota	1	1	1	1.000
ctg12360	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12364	91347	order	Enterobacterales	23	23	16	0.680
ctg12363	1	no rank	root	1	1	1	1.000
ctg12362	32523	clade	Tetrapoda	1	1	1	1.000
ctg12365	7227	species	Drosophila melanogaster	2	2	1	0.880
ctg12366	1	no rank	root	1	1	1	1.000
ctg12368	314146	superorder	Euarchontoglires	1	1	1	1.000
ctg12371	559292	strain	Saccharomyces cerevisiae S288C	1	1	1	1.000
ctg12372	131567	no rank	cellular organisms	1	1	1	1.000
ctg12373	1	no rank	root	1	1	1	1.000
ctg12375	33213	clade	Bilateria	1	1	1	1.000
ctg12378	32523	clade	Tetrapoda	2	2	1	0.500
ctg12374	1236	class	Gammaproteobacteria	13	13	8	0.600
split1_ctg12384	1236	class	Gammaproteobacteria	12	12	8	0.670
ctg12392	1	no rank	root	2	2	2	1.000
ctg12388	1	no rank	root	2	2	2	1.000
ctg12393	32523	clade	Tetrapoda	1	1	1	1.000
ctg12394	272623	strain	Lactococcus lactis subsp. lactis Il1403	24	24	9	0.530
ctg12398	8355	species	Xenopus laevis	2	2	1	0.500
ctg12399	1	no rank	root	2	2	2	1.000
ctg12400	8355	species	Xenopus laevis	1	1	1	1.000
ctg12403	153135	genus	Gammaretrovirus	1	1	1	1.000
ctg12404	8355	species	Xenopus laevis	1	1	1	1.000
ctg12406	8355	species	Xenopus laevis	1	1	1	1.000
ctg12401	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg12411	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12408	44689	species	Dictyostelium discoideum	2	2	1	0.500
ctg12413	33392	cohort	Endopterygota	2	2	1	0.500
ctg12416	314146	superorder	Euarchontoglires	1	1	1	1.000
ctg12418	33392	cohort	Endopterygota	4	4	2	0.500
ctg12420	40631	species	Escherichia virus N15	6	6	3	0.500
ctg12423	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg12426	8355	species	Xenopus laevis	1	1	1	1.000
ctg12427	32523	clade	Tetrapoda	1	1	1	1.000
ctg12430	7227	species	Drosophila melanogaster	1	1	1	1.000
split1_split0_ctg12431	543	family	Enterobacteriaceae	21	21	17	0.890
split1_split26_ctg12431	543	family	Enterobacteriaceae	21	20	17	0.820
split2_split26_ctg12431	543	family	Enterobacteriaceae	51	51	41	0.800
split1_ctg12429	286	genus	Pseudomonas	6	5	3	0.510
split2_ctg12429	286	genus	Pseudomonas	1	1	1	1.000
split3_ctg12429	286	genus	Pseudomonas	5	5	4	0.800
ctg12436	8355	species	Xenopus laevis	1	1	1	1.000
ctg12435	246409	strain	Rhizopus delemar RA 99-880	4	4	2	0.660
ctg12439	33392	cohort	Endopterygota	1	1	1	1.000
ctg12440	2759	superkingdom	Eukaryota	2	2	2	1.000
ctg12441	4890	phylum	Ascomycota	1	1	1	1.000
ctg12442	32523	clade	Tetrapoda	1	1	1	1.000
ctg12445	4890	phylum	Ascomycota	3	3	2	0.670
ctg12451	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12448	33392	cohort	Endopterygota	1	1	1	1.000
ctg12452	7227	species	Drosophila melanogaster	2	2	2	1.000
ctg12455	32523	clade	Tetrapoda	1	1	1	1.000
ctg12450	2759	superkingdom	Eukaryota	3	3	2	0.670
ctg12449	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12460	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12463	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg12461	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12466	33392	cohort	Endopterygota	1	1	1	1.000
ctg12464	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg12467	284812	strain	Schizosaccharomyces pombe 972h-	2	2	1	0.910
ctg12469	2759	superkingdom	Eukaryota	3	3	3	1.000
ctg12468	32523	clade	Tetrapoda	1	1	1	1.000
ctg12471	32523	clade	Tetrapoda	2	2	2	1.000
ctg12476	8355	species	Xenopus laevis	1	1	1	1.000
ctg12474	8355	species	Xenopus laevis	1	1	1	1.000
ctg12475	33392	cohort	Endopterygota	1	1	1	1.000
ctg12479	8355	species	Xenopus laevis	1	1	1	1.000
ctg12481	314146	superorder	Euarchontoglires	1	1	1	1.000
ctg12482	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12487	543	family	Enterobacteriaceae	25	24	19	0.750
ctg12491	33154	clade	Opisthokonta	1	1	1	1.000
ctg12488	2759	superkingdom	Eukaryota	7	7	7	1.000
ctg12493	7227	species	Drosophila melanogaster	2	2	1	0.500
ctg12496	7227	species	Drosophila melanogaster	1	1	1	1.000
ctg12494	7227	species	Drosophila melanogaster	1	1	1	1.000
