ctg11718	0	no rank	unclassified	1	0	0	0.000	
ctg11735	286	genus	Pseudomonas	16	16	11	0.670	unknown;Proteobacteria
ctg11763	33154	clade	Opisthokonta	3	3	3	1.000	unknown;unknown
ctg11766	2759	superkingdom	Eukaryota	3	3	3	1.000	uc_Eukaryota;uc_Eukaryota
ctg11777	2759	superkingdom	Eukaryota	9	9	9	1.000	uc_Eukaryota;uc_Eukaryota
split1_split0_ctg11784	543	family	Enterobacteriaceae	26	26	22	0.880	unknown;Proteobacteria
split36_ctg11784	562	species	Escherichia coli	52	52	33	0.630	unknown;Proteobacteria
ctg11789	5204	phylum	Basidiomycota	1	1	1	1.000	Fungi;Basidiomycota
ctg11811	2759	superkingdom	Eukaryota	3	3	3	1.000	uc_Eukaryota;uc_Eukaryota
ctg11808	2759	superkingdom	Eukaryota	10	10	10	1.000	uc_Eukaryota;uc_Eukaryota
ctg11822	1279	genus	Staphylococcus	1	1	1	1.000	unknown;Firmicutes
ctg11823	543	family	Enterobacteriaceae	30	30	19	0.600	unknown;Proteobacteria
ctg11827	32523	clade	Tetrapoda	3	3	3	1.000	Metazoa;Chordata
ctg11829	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
split0_ctg11830	1236	class	Gammaproteobacteria	16	16	13	0.810	unknown;Proteobacteria
split8_ctg11830	136843	species group	Pseudomonas fluorescens group	3	3	2	0.670	unknown;Proteobacteria
ctg11838	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg11837	131567	no rank	cellular organisms	1	1	1	1.000	unknown;unknown
ctg11878	2759	superkingdom	Eukaryota	5	5	5	1.000	uc_Eukaryota;uc_Eukaryota
ctg11886	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg11893	543	family	Enterobacteriaceae	44	44	40	0.960	unknown;Proteobacteria
ctg11896	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg11904	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg11906	131567	no rank	cellular organisms	1	1	1	1.000	unknown;unknown
ctg11912	33154	clade	Opisthokonta	1	1	1	1.000	unknown;unknown
ctg11905	4892	order	Saccharomycetales	1	1	1	1.000	Fungi;Ascomycota
ctg11935	3702	species	Arabidopsis thaliana	1	1	1	1.000	Viridiplantae;Streptophyta
ctg11956	716545	clade	saccharomyceta	1	1	1	1.000	Fungi;Ascomycota
ctg11981	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg11982	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg11984	543	family	Enterobacteriaceae	20	20	11	0.530	unknown;Proteobacteria
ctg11992	33154	clade	Opisthokonta	1	1	1	1.000	unknown;unknown
ctg12021	2759	superkingdom	Eukaryota	5	5	5	1.000	uc_Eukaryota;uc_Eukaryota
ctg12032	33154	clade	Opisthokonta	3	3	3	1.000	unknown;unknown
ctg12034	33213	clade	Bilateria	3	3	2	0.910	Metazoa;unknown
ctg12031	1236	class	Gammaproteobacteria	31	29	21	0.720	unknown;Proteobacteria
ctg12053	1236	class	Gammaproteobacteria	7	7	5	0.670	unknown;Proteobacteria
ctg12058	272623	strain	Lactococcus lactis subsp. lactis Il1403	18	18	10	0.620	unknown;Firmicutes
ctg12065	1224	phylum	Proteobacteria	8	7	4	0.570	unknown;Proteobacteria
ctg12070	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg12075	284812	strain	Schizosaccharomyces pombe 972h-	3	3	2	0.560	Fungi;Ascomycota
ctg12078	543	family	Enterobacteriaceae	42	42	35	0.840	unknown;Proteobacteria
ctg12087	543	family	Enterobacteriaceae	29	29	16	0.600	unknown;Proteobacteria
split1_split0_ctg12092	573	species	Klebsiella pneumoniae	2	2	1	0.500	unknown;Proteobacteria
split2_split0_ctg12092	1236	class	Gammaproteobacteria	3	3	2	0.670	unknown;Proteobacteria
split10_ctg12092	160488	strain	Pseudomonas putida KT2440	1	1	1	1.000	unknown;Proteobacteria
ctg12126	451864	subkingdom	Dikarya	3	3	3	1.000	Fungi;uc_Dikarya
ctg12129	1236	class	Gammaproteobacteria	14	14	10	0.710	unknown;Proteobacteria
ctg12143	286	genus	Pseudomonas	11	10	5	0.500	unknown;Proteobacteria
ctg12142	5127	species	Fusarium fujikuroi	3	2	1	0.720	Fungi;Ascomycota
ctg12145	543	family	Enterobacteriaceae	43	43	22	0.620	unknown;Proteobacteria
ctg12153	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg12164	1224	phylum	Proteobacteria	10	9	7	0.830	unknown;Proteobacteria
ctg12188	131567	no rank	cellular organisms	1	1	1	1.000	unknown;unknown
ctg12200	1231361	no rank	unclassified Phikzvirus	1	1	1	1.000	Heunggongvirae;Uroviricota
ctg12216	1236	class	Gammaproteobacteria	10	9	6	0.670	unknown;Proteobacteria
ctg12220	286	genus	Pseudomonas	15	13	8	0.620	unknown;Proteobacteria
ctg12236	33154	clade	Opisthokonta	2	2	2	1.000	unknown;unknown
ctg12235	286	genus	Pseudomonas	13	12	6	0.500	unknown;Proteobacteria
ctg12264	4890	phylum	Ascomycota	2	2	1	0.930	Fungi;Ascomycota
ctg12257	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg12266	9606	species	Homo sapiens	1	1	1	1.000	Metazoa;Chordata
ctg12272	33213	clade	Bilateria	1	1	1	1.000	Metazoa;unknown
ctg12288	33213	clade	Bilateria	1	1	1	1.000	Metazoa;unknown
ctg12292	2759	superkingdom	Eukaryota	3	3	3	1.000	uc_Eukaryota;uc_Eukaryota
ctg12302	284812	strain	Schizosaccharomyces pombe 972h-	3	3	2	0.670	Fungi;Ascomycota
ctg12297	33213	clade	Bilateria	1	1	1	1.000	Metazoa;unknown
ctg12308	2759	superkingdom	Eukaryota	4	4	2	0.650	uc_Eukaryota;uc_Eukaryota
split1_ctg12306	1236	class	Gammaproteobacteria	8	8	5	0.630	unknown;Proteobacteria
split3_ctg12306	286	genus	Pseudomonas	4	4	2	0.500	unknown;Proteobacteria
ctg12313	543	family	Enterobacteriaceae	26	26	26	1.000	unknown;Proteobacteria
ctg12317	33213	clade	Bilateria	1	1	1	1.000	Metazoa;unknown
ctg12330	2759	superkingdom	Eukaryota	6	6	6	1.000	uc_Eukaryota;uc_Eukaryota
ctg12340	7226	species	Drosophila mauritiana	1	1	1	1.000	Metazoa;Arthropoda
ctg12343	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg12344	4890	phylum	Ascomycota	2	2	1	0.760	Fungi;Ascomycota
ctg12345	559292	strain	Saccharomyces cerevisiae S288C	1	1	1	1.000	Fungi;Ascomycota
ctg12354	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg12358	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg12364	91347	order	Enterobacterales	23	23	16	0.680	unknown;Proteobacteria
ctg12371	559292	strain	Saccharomyces cerevisiae S288C	1	1	1	1.000	Fungi;Ascomycota
ctg12372	131567	no rank	cellular organisms	1	1	1	1.000	unknown;unknown
ctg12374	1236	class	Gammaproteobacteria	13	13	8	0.600	unknown;Proteobacteria
split1_ctg12384	1236	class	Gammaproteobacteria	12	12	8	0.670	unknown;Proteobacteria
ctg12388	1	no rank	root	2	2	2	1.000	unknown;unknown
ctg12394	272623	strain	Lactococcus lactis subsp. lactis Il1403	24	24	9	0.530	unknown;Firmicutes
ctg12408	44689	species	Dictyostelium discoideum	2	2	1	0.500	unknown;Evosea
ctg12413	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg12416	314146	superorder	Euarchontoglires	1	1	1	1.000	Metazoa;Chordata
ctg12420	40631	species	Escherichia virus N15	6	6	3	0.500	Heunggongvirae;Uroviricota
split1_split0_ctg12431	543	family	Enterobacteriaceae	21	21	17	0.890	unknown;Proteobacteria
split1_split26_ctg12431	543	family	Enterobacteriaceae	21	20	17	0.820	unknown;Proteobacteria
split2_split26_ctg12431	543	family	Enterobacteriaceae	51	51	41	0.800	unknown;Proteobacteria
split1_ctg12429	286	genus	Pseudomonas	6	5	3	0.510	unknown;Proteobacteria
split2_ctg12429	286	genus	Pseudomonas	1	1	1	1.000	unknown;Proteobacteria
split3_ctg12429	286	genus	Pseudomonas	5	5	4	0.800	unknown;Proteobacteria
ctg12435	246409	strain	Rhizopus delemar RA 99-880	2	2	2	1.000	Fungi;Mucoromycota
ctg12440	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg12450	44689	species	Dictyostelium discoideum	2	2	1	0.500	unknown;Evosea
ctg12467	284812	strain	Schizosaccharomyces pombe 972h-	2	2	1	0.910	Fungi;Ascomycota
ctg12487	543	family	Enterobacteriaceae	25	24	19	0.750	unknown;Proteobacteria
ctg12488	2759	superkingdom	Eukaryota	5	5	5	1.000	uc_Eukaryota;uc_Eukaryota
ctg12489	451864	subkingdom	Dikarya	2	2	2	1.000	Fungi;uc_Dikarya
ctg12511	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg12518	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg12700	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg12711	1117	phylum	Cyanobacteria	1	1	1	1.000	unknown;Cyanobacteria
ctg12713	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg12719	6072	clade	Eumetazoa	3	3	3	1.000	Metazoa;unknown
ctg12725	1236	class	Gammaproteobacteria	17	16	8	0.500	unknown;Proteobacteria
ctg12744	284812	strain	Schizosaccharomyces pombe 972h-	5	5	3	0.950	Fungi;Ascomycota
ctg12748	4890	phylum	Ascomycota	3	3	2	0.670	Fungi;Ascomycota
ctg12746	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg12756	543	family	Enterobacteriaceae	35	35	19	0.560	unknown;Proteobacteria
ctg12763	543	family	Enterobacteriaceae	41	41	26	0.680	unknown;Proteobacteria
ctg12771	543	family	Enterobacteriaceae	24	23	18	0.740	unknown;Proteobacteria
ctg12775	286	genus	Pseudomonas	16	16	9	0.560	unknown;Proteobacteria
ctg12774	186826	order	Lactobacillales	28	26	23	0.810	unknown;Firmicutes
ctg12784	543	family	Enterobacteriaceae	15	15	14	0.930	unknown;Proteobacteria
ctg12789	284591	strain	Yarrowia lipolytica CLIB122	2	2	1	0.500	Fungi;Ascomycota
split0_ctg12796	543	family	Enterobacteriaceae	25	25	18	0.650	unknown;Proteobacteria
split4_ctg12796	543	family	Enterobacteriaceae	13	13	11	0.850	unknown;Proteobacteria
ctg12804	1236	class	Gammaproteobacteria	10	10	6	0.600	unknown;Proteobacteria
ctg12802	543	family	Enterobacteriaceae	14	14	10	0.670	unknown;Proteobacteria
ctg12814	117571	clade	Euteleostomi	2	2	2	1.000	Metazoa;Chordata
ctg12816	1437010	clade	Boreoeutheria	1	1	1	1.000	Metazoa;Chordata
ctg12822	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg12820	314146	superorder	Euarchontoglires	2	2	2	1.000	Metazoa;Chordata
ctg12828	284812	strain	Schizosaccharomyces pombe 972h-	2	2	1	0.910	Fungi;Ascomycota
ctg12830	559292	strain	Saccharomyces cerevisiae S288C	1	1	1	1.000	Fungi;Ascomycota
ctg12852	3702	species	Arabidopsis thaliana	1	1	1	1.000	Viridiplantae;Streptophyta
ctg12875	286	genus	Pseudomonas	14	14	9	0.640	unknown;Proteobacteria
ctg12893	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg12895	272623	strain	Lactococcus lactis subsp. lactis Il1403	22	20	15	0.740	unknown;Firmicutes
ctg12907	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg12906	1236	class	Gammaproteobacteria	15	15	9	0.600	unknown;Proteobacteria
ctg12917	1236	class	Gammaproteobacteria	9	9	5	0.560	unknown;Proteobacteria
ctg12920	314146	superorder	Euarchontoglires	1	1	1	1.000	Metazoa;Chordata
ctg12934	284591	strain	Yarrowia lipolytica CLIB122	2	2	1	0.500	Fungi;Ascomycota
ctg12936	3702	species	Arabidopsis thaliana	1	1	1	1.000	Viridiplantae;Streptophyta
ctg12946	284812	strain	Schizosaccharomyces pombe 972h-	2	2	1	0.500	Fungi;Ascomycota
split1_ctg12948	543	family	Enterobacteriaceae	13	13	9	0.750	unknown;Proteobacteria
split2_ctg12948	91347	order	Enterobacterales	2	2	2	1.000	unknown;Proteobacteria
split3_ctg12948	562	species	Escherichia coli	2	2	1	0.500	unknown;Proteobacteria
ctg12957	1236	class	Gammaproteobacteria	13	12	7	0.580	unknown;Proteobacteria
split1_ctg12935	286	genus	Pseudomonas	9	9	5	0.620	unknown;Proteobacteria
split2_ctg12935	286	genus	Pseudomonas	7	7	6	0.860	unknown;Proteobacteria
ctg12977	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg12988	7227	species	Drosophila melanogaster	1	1	1	1.000	Metazoa;Arthropoda
ctg13016	543	family	Enterobacteriaceae	33	32	24	0.700	unknown;Proteobacteria
ctg13019	32523	clade	Tetrapoda	1	1	1	1.000	Metazoa;Chordata
ctg13027	284812	strain	Schizosaccharomyces pombe 972h-	2	2	1	0.980	Fungi;Ascomycota
ctg13038	1236	class	Gammaproteobacteria	14	13	9	0.670	unknown;Proteobacteria
ctg13043	33213	clade	Bilateria	3	3	2	0.970	Metazoa;unknown
ctg13045	1357	genus	Lactococcus	46	42	26	0.570	unknown;Firmicutes
ctg13060	1300	family	Streptococcaceae	12	10	6	0.620	unknown;Firmicutes
ctg13106	716545	clade	saccharomyceta	2	2	1	0.500	Fungi;Ascomycota
ctg13110	2759	superkingdom	Eukaryota	3	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg13113	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg13117	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg13123	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg13122	91347	order	Enterobacterales	29	28	26	1.000	unknown;Proteobacteria
split1_ctg13147	1224	phylum	Proteobacteria	9	9	7	0.750	unknown;Proteobacteria
split2_ctg13147	543	family	Enterobacteriaceae	10	10	6	0.560	unknown;Proteobacteria
ctg13152	7227	species	Drosophila melanogaster	1	1	1	1.000	Metazoa;Arthropoda
ctg13157	286	genus	Pseudomonas	14	14	9	0.640	unknown;Proteobacteria
ctg13194	2759	superkingdom	Eukaryota	3	3	2	0.690	uc_Eukaryota;uc_Eukaryota
ctg13198	91347	order	Enterobacterales	25	25	15	0.650	unknown;Proteobacteria
ctg13237	451864	subkingdom	Dikarya	1	1	1	1.000	Fungi;uc_Dikarya
ctg13238	2759	superkingdom	Eukaryota	2	2	1	0.970	uc_Eukaryota;uc_Eukaryota
ctg13252	33154	clade	Opisthokonta	1	1	1	1.000	unknown;unknown
ctg13258	543	family	Enterobacteriaceae	29	29	25	0.860	unknown;Proteobacteria
ctg13309	272623	strain	Lactococcus lactis subsp. lactis Il1403	23	19	11	0.580	unknown;Firmicutes
split1_ctg13322	562	species	Escherichia coli	16	16	12	0.730	unknown;Proteobacteria
split2_ctg13322	66271	subspecies	Pantoea stewartii subsp. stewartii	3	3	2	0.940	unknown;Proteobacteria
split4_ctg13322	562	species	Escherichia coli	4	4	3	0.750	unknown;Proteobacteria
ctg13331	716545	clade	saccharomyceta	1	1	1	1.000	Fungi;Ascomycota
ctg13330	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg13341	1236	class	Gammaproteobacteria	5	5	4	0.800	unknown;Proteobacteria
ctg13342	0	no rank	unclassified	1	0	0	0.000	
ctg13345	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg13335	314146	superorder	Euarchontoglires	4	4	2	0.660	Metazoa;Chordata
ctg13368	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg13380	4892	order	Saccharomycetales	1	1	1	1.000	Fungi;Ascomycota
ctg13388	286	genus	Pseudomonas	20	20	11	0.550	unknown;Proteobacteria
ctg13387	4890	phylum	Ascomycota	2	1	1	1.000	Fungi;Ascomycota
ctg13398	1236	class	Gammaproteobacteria	7	6	5	0.830	unknown;Proteobacteria
ctg13409	1236	class	Gammaproteobacteria	8	8	6	0.820	unknown;Proteobacteria
ctg13410	2759	superkingdom	Eukaryota	4	4	4	1.000	uc_Eukaryota;uc_Eukaryota
ctg13417	4890	phylum	Ascomycota	3	3	3	1.000	Fungi;Ascomycota
ctg13433	33154	clade	Opisthokonta	1	1	1	1.000	unknown;unknown
ctg13436	2759	superkingdom	Eukaryota	2	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg13446	543	family	Enterobacteriaceae	28	28	14	0.530	unknown;Proteobacteria
ctg13449	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg13452	33213	clade	Bilateria	1	1	1	1.000	Metazoa;unknown
ctg13469	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg13486	33213	clade	Bilateria	1	1	1	1.000	Metazoa;unknown
ctg13491	28221	class	Deltaproteobacteria	2	2	1	0.610	unknown;Proteobacteria
ctg13493	131567	no rank	cellular organisms	6	5	5	1.000	unknown;unknown
ctg13510	716545	clade	saccharomyceta	1	1	1	1.000	Fungi;Ascomycota
ctg13523	91347	order	Enterobacterales	35	35	35	1.000	unknown;Proteobacteria
ctg13525	1236	class	Gammaproteobacteria	10	10	6	0.600	unknown;Proteobacteria
split1_split0_ctg13531	543	family	Enterobacteriaceae	4	4	3	0.990	unknown;Proteobacteria
split2_split0_ctg13531	83333	strain	Escherichia coli K-12	4	4	3	0.970	unknown;Proteobacteria
split9_split59_ctg13531	543	family	Enterobacteriaceae	26	26	17	0.670	unknown;Proteobacteria
ctg13529	451864	subkingdom	Dikarya	4	4	2	0.540	Fungi;uc_Dikarya
ctg13537	91347	order	Enterobacterales	16	16	13	0.800	unknown;Proteobacteria
ctg13560	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg13570	1224	phylum	Proteobacteria	13	11	6	0.550	unknown;Proteobacteria
ctg13579	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg13588	91347	order	Enterobacterales	20	20	20	1.000	unknown;Proteobacteria
ctg13589	1357	genus	Lactococcus	20	19	13	0.610	unknown;Firmicutes
ctg13591	1	no rank	root	1	1	1	1.000	unknown;unknown
ctg13602	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg13607	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
split1_ctg13614	1224	phylum	Proteobacteria	9	9	5	0.560	unknown;Proteobacteria
split2_ctg13614	1236	class	Gammaproteobacteria	5	5	5	1.000	unknown;Proteobacteria
ctg13622	246409	strain	Rhizopus delemar RA 99-880	2	2	1	0.940	Fungi;Mucoromycota
split0_ctg13644	91347	order	Enterobacterales	17	17	10	0.560	unknown;Proteobacteria
ctg13642	4751	kingdom	Fungi	1	1	1	1.000	Fungi;uc_Fungi
ctg13652	287	species	Pseudomonas aeruginosa	12	11	7	0.640	unknown;Proteobacteria
ctg13671	3702	species	Arabidopsis thaliana	1	1	1	1.000	Viridiplantae;Streptophyta
ctg13670	91347	order	Enterobacterales	28	28	20	0.690	unknown;Proteobacteria
ctg13685	117571	clade	Euteleostomi	1	1	1	1.000	Metazoa;Chordata
ctg13693	131567	no rank	cellular organisms	1	1	1	1.000	unknown;unknown
ctg13696	543	family	Enterobacteriaceae	30	30	24	0.860	unknown;Proteobacteria
ctg13691	32524	clade	Amniota	1	1	1	1.000	Metazoa;Chordata
ctg13711	2759	superkingdom	Eukaryota	4	4	4	1.000	uc_Eukaryota;uc_Eukaryota
ctg13717	1224	phylum	Proteobacteria	3	3	2	0.670	unknown;Proteobacteria
ctg13730	91347	order	Enterobacterales	6	6	6	1.000	unknown;Proteobacteria
ctg13737	91347	order	Enterobacterales	27	25	21	0.840	unknown;Proteobacteria
ctg13787	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg13794	1437183	clade	Mesangiospermae	2	2	1	0.500	Viridiplantae;Streptophyta
ctg13800	212035	species	Acanthamoeba polyphaga mimivirus	4	4	2	0.650	Bamfordvirae;Nucleocytoviricota
ctg13812	91347	order	Enterobacterales	8	7	5	0.710	unknown;Proteobacteria
ctg13818	562	species	Escherichia coli	8	8	5	0.570	unknown;Proteobacteria
ctg13815	2759	superkingdom	Eukaryota	5	5	5	1.000	uc_Eukaryota;uc_Eukaryota
ctg13856	562	species	Escherichia coli	18	18	10	0.530	unknown;Proteobacteria
ctg13861	562	species	Escherichia coli	33	32	21	0.670	unknown;Proteobacteria
ctg4088	2759	superkingdom	Eukaryota	5	5	5	1.000	uc_Eukaryota;uc_Eukaryota
ctg4091	2759	superkingdom	Eukaryota	7	7	7	1.000	uc_Eukaryota;uc_Eukaryota
ctg4097	559292	strain	Saccharomyces cerevisiae S288C	1	1	1	1.000	Fungi;Ascomycota
ctg4105	2759	superkingdom	Eukaryota	2	2	1	0.500	uc_Eukaryota;uc_Eukaryota
ctg4106	2759	superkingdom	Eukaryota	4	4	3	0.520	uc_Eukaryota;uc_Eukaryota
ctg4110	2759	superkingdom	Eukaryota	3	3	3	1.000	uc_Eukaryota;uc_Eukaryota
ctg4111	6072	clade	Eumetazoa	1	1	1	1.000	Metazoa;unknown
ctg3038	314146	superorder	Euarchontoglires	2	2	1	0.500	Metazoa;Chordata
ctg3042	9606	species	Homo sapiens	1	1	1	1.000	Metazoa;Chordata
ctg3047	1437010	clade	Boreoeutheria	2	2	1	0.500	Metazoa;Chordata
ctg3052	1437010	clade	Boreoeutheria	3	3	2	0.800	Metazoa;Chordata
ctg3053	33213	clade	Bilateria	2	2	1	0.500	Metazoa;unknown
ctg3059	44689	species	Dictyostelium discoideum	1	1	1	1.000	unknown;Evosea
ctg3061	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg3063	4890	phylum	Ascomycota	2	2	1	0.500	Fungi;Ascomycota
ctg3069	2759	superkingdom	Eukaryota	8	8	8	1.000	uc_Eukaryota;uc_Eukaryota
ctg3072	33213	clade	Bilateria	4	4	4	1.000	Metazoa;unknown
ctg3074	367110	strain	Neurospora crassa OR74A	1	1	1	1.000	Fungi;Ascomycota
ctg3078	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg3084	33213	clade	Bilateria	7	7	3	0.870	Metazoa;unknown
ctg3087	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg3091	5125	order	Hypocreales	1	1	1	1.000	Fungi;Ascomycota
ctg3092	33213	clade	Bilateria	4	4	2	0.910	Metazoa;unknown
ctg3098	4751	kingdom	Fungi	4	4	4	1.000	Fungi;uc_Fungi
ctg3099	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg3100	44689	species	Dictyostelium discoideum	1	1	1	1.000	unknown;Evosea
ctg3111	33213	clade	Bilateria	2	2	1	0.920	Metazoa;unknown
ctg3112	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg3120	33213	clade	Bilateria	2	2	1	0.500	Metazoa;unknown
ctg3122	33154	clade	Opisthokonta	2	2	2	1.000	unknown;unknown
ctg3125	4890	phylum	Ascomycota	6	6	4	0.920	Fungi;Ascomycota
ctg4729	284812	strain	Schizosaccharomyces pombe 972h-	2	2	1	0.500	Fungi;Ascomycota
ctg4731	2759	superkingdom	Eukaryota	6	6	5	0.960	uc_Eukaryota;uc_Eukaryota
ctg4740	2759	superkingdom	Eukaryota	3	3	3	1.000	uc_Eukaryota;uc_Eukaryota
ctg4743	716545	clade	saccharomyceta	2	2	1	0.930	Fungi;Ascomycota
ctg4755	451864	subkingdom	Dikarya	1	1	1	1.000	Fungi;uc_Dikarya
ctg4757	559292	strain	Saccharomyces cerevisiae S288C	2	2	2	1.000	Fungi;Ascomycota
ctg4759	1236	class	Gammaproteobacteria	40	39	31	0.790	unknown;Proteobacteria
ctg4763	4890	phylum	Ascomycota	3	3	2	0.670	Fungi;Ascomycota
ctg4764	2759	superkingdom	Eukaryota	4	4	3	0.980	uc_Eukaryota;uc_Eukaryota
ctg4768	284812	strain	Schizosaccharomyces pombe 972h-	2	2	1	0.500	Fungi;Ascomycota
ctg4776	131567	no rank	cellular organisms	1	1	1	1.000	unknown;unknown
ctg4779	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg4784	1437183	clade	Mesangiospermae	1	1	1	1.000	Viridiplantae;Streptophyta
ctg4792	4890	phylum	Ascomycota	7	7	5	0.790	Fungi;Ascomycota
ctg4796	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg4799	33154	clade	Opisthokonta	4	4	4	1.000	unknown;unknown
ctg4805	2759	superkingdom	Eukaryota	3	3	3	1.000	uc_Eukaryota;uc_Eukaryota
ctg4812	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg4815	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg4818	284812	strain	Schizosaccharomyces pombe 972h-	2	2	1	0.500	Fungi;Ascomycota
ctg9198	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg9211	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg9214	559292	strain	Saccharomyces cerevisiae S288C	1	1	1	1.000	Fungi;Ascomycota
ctg9227	1437010	clade	Boreoeutheria	1	1	1	1.000	Metazoa;Chordata
ctg9230	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg9232	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg9235	117571	clade	Euteleostomi	1	1	1	1.000	Metazoa;Chordata
ctg9243	4890	phylum	Ascomycota	2	2	2	1.000	Fungi;Ascomycota
ctg9251	451864	subkingdom	Dikarya	3	3	3	1.000	Fungi;uc_Dikarya
ctg9274	2759	superkingdom	Eukaryota	7	7	7	1.000	uc_Eukaryota;uc_Eukaryota
ctg9273	1437010	clade	Boreoeutheria	1	1	1	1.000	Metazoa;Chordata
ctg9281	644	species	Aeromonas hydrophila	1	1	1	1.000	unknown;Proteobacteria
ctg9283	451864	subkingdom	Dikarya	2	2	2	1.000	Fungi;uc_Dikarya
ctg9293	3702	species	Arabidopsis thaliana	2	2	1	0.910	Viridiplantae;Streptophyta
ctg4426	4890	phylum	Ascomycota	6	6	4	0.510	Fungi;Ascomycota
ctg4433	1437010	clade	Boreoeutheria	4	4	3	0.670	Metazoa;Chordata
ctg4437	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg4442	2759	superkingdom	Eukaryota	4	4	4	1.000	uc_Eukaryota;uc_Eukaryota
